Prolific_ID,ID,Condition,Joke,Critical,Meaning1,Meaning2,key_resp_sentence.rt,key_resp_relatedness.keys,key_resp_relatedness.rt,key_resp_IsItJoke.keys,key_resp_IsItJoke.rt,slider_IsItFunny_responseValue,slider_IsItFunny_responseTime,Correct
67e7cdfb2d3c81d83ccef700,7.0,Sense2,The teacher was fired because she could not control her pupils,PUPILS,STUDENTS,EYES,16.585,left,1.335,right,3.488,3.0,3.281,1
67e7cdfb2d3c81d83ccef700,40.0,Sense1,Local man arrested: charged with battery,BATTERY,ASSAULT,POWERED,36.362,left,1.952,right,2.963,3.0,1.488,1
67e7cdfb2d3c81d83ccef700,25.0,Joke,She had a photographic memory but never developed it.,DEVELOPED,IMPROVE,FILM,6.567,left,1.936,right,2.716,3.0,1.62,0
67e7cdfb2d3c81d83ccef700,21.0,Joke,The calendar was worried. Its days were numbered.,NUMBERED,LIMITED,SEQUENCE,40.565,right,2.015,left,1.919,5.0,1.319,1
67e7cdfb2d3c81d83ccef700,10.0,Sense2,"-Order in the court! 
-I apologise, I will be silent, your Honour. ",ORDER,ASK,JUDGE,4.222,right,2.721,right,5.888,3.0,1.99,1
67e7cdfb2d3c81d83ccef700,34.0,Sense1,"I was sick for a long time, I'm all right now.",ALL RIGHT,OK,DIRECTION,5.353,left,1.364,right,2.009,3.0,2.461,1
67e7cdfb2d3c81d83ccef700,29.0,Joke,"I couldn't figure out how to use the seatbelt, but then it clicked.",IT CLICKED,INSIGHT,SOUND,35.633,left,1.597,left,3.448,5.0,2.023,1
67e7cdfb2d3c81d83ccef700,37.0,Sense1,It's hard for people with neon clothes to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,5.19,left,2.19,right,7.16,3.0,1.255,1
67e7cdfb2d3c81d83ccef700,4.0,Sense2,"The oven was ready for the pizza, it was wood fired",FIRED,BURN,UNEMPLOYED,6.431,left,1.535,left,3.726,5.0,1.236,0
67e7cdfb2d3c81d83ccef700,31.0,Sense1,"I wanted to learn how to operate the new machine, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,3.817,left,3.126,right,2.759,3.0,1.538,1
67e7cdfb2d3c81d83ccef700,27.0,Joke,I told her that she was drawing her eyebrows too high; she looked surprised,LOOKED,APPEARED,EXPRESSION,19.639,left,3.902,right,8.082,3.0,2.526,0
67e7cdfb2d3c81d83ccef700,28.0,Joke,"I used to be a banker, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,5.629,left,1.717,right,3.833,3.0,4.773,0
67e7cdfb2d3c81d83ccef700,3.0,Sense2,Two cellphones were tested. The reception was fantastic,RECEPTION,SIGNAL,PARTY,6.217,left,1.668,right,2.597,3.0,4.434,1
67e7cdfb2d3c81d83ccef700,33.0,Sense1,I tried to sing a very difficult song but I couldn't nail it.,NAIL IT,SUCCEED,RUST,6.739,left,3.571,left,4.607,5.0,1.302,0
67e7cdfb2d3c81d83ccef700,5.0,Sense2,Two soldiers in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,24.485,left,1.607,left,3.735,5.0,1.053,0
67e7cdfb2d3c81d83ccef700,32.0,Sense1,"I thought I'd have cashews and almonds in my balanced meal, but that's just nuts",NUTS!,SQUIRREL,CRAZY,6.657,left,4.037,left,4.882,5.0,1.103,0
67e7cdfb2d3c81d83ccef700,31.0,Joke,"I wanted to learn to use the gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,5.524,left,2.085,left,2.989,5.0,1.171,1
67e7cdfb2d3c81d83ccef700,9.0,Sense1,"I don't like people who take drugs, for example: cocaine addicts",TAKE,SNATCH,USE,4.611,right,1.557,right,4.815,3.0,1.322,1
67e7cdfb2d3c81d83ccef700,12.0,Sense2,"After seeing the woman dressing, the man turned red",DRESSING,NAKED,CAESAR,21.961,right,2.398,left,3.681,5.0,1.186,0
67e7cdfb2d3c81d83ccef700,2.0,Sense1,Sometimes in sports anti-doping tests are positive,POSITIVE,STEROIDS,ATTITUDE,6.305,left,3.169,right,4.613,3.0,1.338,1
67e7cdfb2d3c81d83ccef700,36.0,Joke,How do you make the turtle fast? Take away its food.,FAST,QUICK,HUNGRY,6.148,left,5.156,right,2.639,5.0,1.71,0
67e7cdfb2d3c81d83ccef700,14.0,Sense2,"I heard he wanted a roll for lunch, I went to the bakery",ROLL,BREAD,SUCCESS,6.98,right,4.936,left,1.325,5.0,1.388,0
67e7cdfb2d3c81d83ccef700,18.0,Sense2,Why was the convict arrested? For holding up a bank,HOLDING UP,FASTEN,ROB,6.253,right,3.641,left,1.714,5.0,1.239,0
67e7cdfb2d3c81d83ccef700,10.0,Sense1,"-Order in the cafeteria 
-Ham and cheese on rye, please. ",ORDER,ASK,JUDGE,13.083,left,1.944,left,2.118,5.0,0.767,0
67e7cdfb2d3c81d83ccef700,15.0,Sense2,"I asked the librarian for books about cooking. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,6.075,right,1.259,right,3.799,3.0,2.643,1
67e7cdfb2d3c81d83ccef700,17.0,Sense2,Secret agents don't date because they don't want to give away their covers,COVERS,DUVET,IDENTITY,5.648,right,1.18,right,5.684,3.0,1.544,1
67e7cdfb2d3c81d83ccef700,34.0,Joke,"I lost my left hand in an accident, I'm all right now.",ALL RIGHT,OK,DIRECTION,9.487,right,4.234,left,3.127,3.0,2.058,1
67e7cdfb2d3c81d83ccef700,33.0,Joke,I tried to be a carpenter but I couldn't nail it.,NAIL IT,SUCCEED,RUST,3.453,left,2.54,left,2.787,5.0,1.638,1
67e7cdfb2d3c81d83ccef700,1.0,Sense1,"- Is this safe locked? 
- No, I left it open on purpose",SAFE,BANK,HARMLESS,8.791,left,2.146,left,3.678,5.0,1.605,0
67e7cdfb2d3c81d83ccef700,39.0,Joke,Humpty Dumpty was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,119.241,right,3.341,right,4.572,3.0,2.882,0
67e7cdfb2d3c81d83ccef700,40.0,Joke,Energizer bunny arrested: charged with battery,BATTERY,ASSAULT,POWERED,10.073,right,3.14,left,2.291,5.0,1.537,1
67e7cdfb2d3c81d83ccef700,19.0,Sense2,The actor ran from left to right: he was going across the stage,STAGE,THEATER,PHASE,16.164,left,2.437,left,2.612,5.0,1.878,0
67e7cdfb2d3c81d83ccef700,5.0,Sense1,Two fish in a tank. One says: When do you think we'll get fed?,TANK,WAR,WATER,34.601,right,2.456,left,2.445,5.0,1.856,0
67e7cdfb2d3c81d83ccef700,32.0,Joke,"I thought about going on an all-almond diet, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,7.653,right,1.54,left,1.866,5.0,1.573,1
67e7cdfb2d3c81d83ccef700,11.0,Sense2,The circus hires clowns because they are funny,FUNNY,WEIRD,LAUGHTER,11.138,left,2.185,left,2.766,5.0,1.774,0
67e7cdfb2d3c81d83ccef700,3.0,Sense1,Two friends got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,7.835,right,3.037,right,4.73,3.0,4.203,1
67e7cdfb2d3c81d83ccef700,38.0,Joke,"-This coffee tastes like mud 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,8.11,right,2.262,left,2.554,6.0,2.211,1
67e7cdfb2d3c81d83ccef700,35.0,Joke,The communist loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,4.767,right,1.39,left,1.743,5.0,0.786,1
67e7cdfb2d3c81d83ccef700,16.0,Sense2,You can't breathe on the moon because there's no atmosphere,ATMOSPHERE,LIVELY,OXYGEN,5.719,right,1.82,left,2.855,5.0,1.071,0
67e7cdfb2d3c81d83ccef700,4.0,Sense1,"The lawyer was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,7.766,right,3.712,left,2.135,5.0,1.103,0
67e7cdfb2d3c81d83ccef700,7.0,Sense1,The woman was cross-eyed because she could not control her pupils,PUPILS,STUDENTS,EYES,6.555,right,2.322,left,5.113,5.0,1.019,0
67e7cdfb2d3c81d83ccef700,13.0,Sense2,The bank had to fire a few employees because it had too many tellers,TELLERS,GOSSIP,CASHIER,12.864,right,1.654,right,3.444,3.0,2.076,1
67e7cdfb2d3c81d83ccef700,37.0,Joke,It's hard for leopards to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,15.261,left,3.272,right,1.723,3.0,1.136,0
67e7cdfb2d3c81d83ccef700,20.0,Sense2,Mac users get fewer viruses because they don't have Windows,WINDOWS,COMPUTER,GLASS,13.675,left,1.793,left,4.161,5.0,2.109,0
67e7cdfb2d3c81d83ccef700,8.0,Sense1,I told her I was going to make her mine. She loved the idea of marrying me,MINE,BELONG,QUARRY,25.273,left,3.111,right,15.179,3.0,3.253,1
67e7cdfb2d3c81d83ccef700,6.0,Sense1,The problem with thieves is that they always take other people's things,TAKE,STOLEN,PERSPECTIVE,3.612,left,1.202,right,5.548,3.0,1.385,1
67e87c18ffd57c26d71f2412,2.0,Joke,The key to excel in sports is to stay positive,POSITIVE,STEROIDS,ATTITUDE,4.7148,right,4.6653,right,4.7161,2.0,4.6896,0
67e87c18ffd57c26d71f2412,1.0,Joke,"- Is this safe to eat?
- No, it's for storing valuable objects",SAFE,BANK,HARMLESS,8.9737,right,2.9345,left,3.8111,6.0,4.7711,1
67e87c18ffd57c26d71f2412,15.0,Sense1,"I asked the chief about the spies. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,8.8735,right,4.7488,left,4.5812,5.0,3.9567,0
67e87c18ffd57c26d71f2412,10.0,Joke,"-Order in the court!
-Ham and cheese on rye, your Honour.",ORDER,ASK,JUDGE,6.6098,right,20.2035,left,2.3051,7.0,4.691,1
67e87c18ffd57c26d71f2412,22.0,Sense2,Jellyfish can't digest food internally. They don't have guts,GUTS,COURAGE,ORGANS,10.4029,left,7.0338,left,3.3518,6.0,3.0067,0
67e87c18ffd57c26d71f2412,20.0,Sense1,Prisoners don't get enough light because they don't have windows,WINDOWS,COMPUTER,GLASS,6.3994,left,13.4257,left,2.5205,6.0,3.8905,0
67e87c18ffd57c26d71f2412,24.0,Sense2,The square is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,12.2453,right,5.6653,right,8.7804,3.0,2.9751,1
67e87c18ffd57c26d71f2412,7.0,Joke,The teacher's eyes were crossed because she could not control her pupils,PUPILS,STUDENTS,EYES,7.5544,left,4.4536,left,1.2649,6.0,3.4106,1
67e87c18ffd57c26d71f2412,4.0,Joke,"Joan d'Arc was not great at her job, she got fired",FIRED,BURN,UNEMPLOYED,14.9731,right,7.0587,right,3.3974,2.0,4.6046,0
67e87c18ffd57c26d71f2412,21.0,Sense2,The calendar was useful. Its pages were numbered.,NUMBERED,LIMITED,SEQUENCE,6.426,left,4.5469,left,2.4027,6.0,3.2562,0
67e87c18ffd57c26d71f2412,6.0,Joke,The problem with kleptomaniacs is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,9.0449,right,5.5343,right,1.5167,2.0,4.7907,0
67e87c18ffd57c26d71f2412,28.0,Sense2,"I used to make money off my savings, but I lost the interest",INTEREST,ENTHUSIASM,EARNINGS,6.7026,left,4.6157,left,3.3067,5.0,2.5021,0
67e87c18ffd57c26d71f2412,13.0,Sense1,The receptionist considered himself a teller of hard truths,TELLERS,GOSSIP,CASHIER,8.8175,right,12.6566,left,2.9191,5.0,2.9391,0
67e87c18ffd57c26d71f2412,5.0,Joke,Two fish in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,13.4724,right,3.3889,left,5.9055,5.0,2.0804,1
67e87c18ffd57c26d71f2412,11.0,Sense1,Cannibals don't eat rotten eggs because they taste funny,FUNNY,WEIRD,LAUGHTER,20.4461,left,6.6307,left,5.6731,5.0,5.8259,0
67e87c18ffd57c26d71f2412,17.0,Sense1,Sleepy people don't want to give up their bed covers,COVERS,DUVET,IDENTITY,13.9749,right,11.3434,right,10.426,3.0,3.0514,1
67e87c18ffd57c26d71f2412,29.0,Sense2,"I thought pressing the camera button was doing nothing, but then it clicked.",IT CLICKED,INSIGHT,SOUND,11.9764,right,3.4339,right,1.8224,3.0,3.1912,1
67e87c18ffd57c26d71f2412,26.0,Sense2,I did not destroy the calendar. All I did was rip a day off.,DAY OFF,LEAVE,RIP,6.4514,left,17.7225,left,6.1967,5.0,1.3921,0
67e87c18ffd57c26d71f2412,18.0,Sense1,Why was the belt created? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,8.522,left,3.6816,right,1.2834,3.0,3.0904,1
67e87c18ffd57c26d71f2412,3.0,Joke,Two cellphones got married. The reception was fantastic,RECEPTION,SIGNAL,PARTY,15.3111,left,1.2896,left,1.5806,6.0,1.8761,1
67e87c18ffd57c26d71f2412,8.0,Joke,I told her I was going to make her mine. She has extracted two rubies so far,MINE,BELONG,QUARRY,9.1593,right,3.62,left,1.7567,6.0,3.9502,1
67e87c18ffd57c26d71f2412,27.0,Sense2,I told her that she was drawing her eyebrows too high; she looked angry,LOOKED,APPEARED,EXPRESSION,10.7127,left,6.8936,left,3.1854,5.0,1.2159,0
67e87c18ffd57c26d71f2412,25.0,Sense2,She had a photographic negative but never developed it.,DEVELOPED,IMPROVE,FILM,10.151,left,6.9417,right,2.5347,3.0,2.5353,1
67e87c18ffd57c26d71f2412,19.0,Sense1,The toddler would only eat pasta: he was going through a stage,STAGE,THEATER,PHASE,12.3666,right,3.4054,right,1.0339,3.0,2.0964,1
67e87c18ffd57c26d71f2412,12.0,Sense1,"After seeing the salad dressing, the chef was satisfied",DRESSING,NAKED,CAESAR,6.7778,left,33.5786,left,1.8813,6.0,2.0614,0
67e87c18ffd57c26d71f2412,23.0,Sense2,Why did the painting cost extra? Because it was framed,FRAMED,TRAPPED,WOODEN,5.0561,left,16.7597,left,1.7387,5.0,2.2094,0
67e87c18ffd57c26d71f2412,30.0,Sense2,"I saw the car didn't stop at the red light, and then it hit me.",IT HIT ME,REALISE,STRIKE,9.1331,left,3.0136,left,6.4357,5.0,1.0769,0
67e87c18ffd57c26d71f2412,14.0,Sense1,"I heard he was on a roll, turns out his last three books were bestsellers.",ROLL,BREAD,SUCCESS,10.6717,right,6.0963,right,0.8733,3.0,1.9709,1
67e87c18ffd57c26d71f2412,16.0,Sense1,"The restaurant at the resort had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,20.5094,left,4.201,right,1.6768,2.0,1.7271,1
67e87c18ffd57c26d71f2412,9.0,Joke,"I don't like people who take drugs, for example: airport security.",TAKE,SNATCH,USE,10.2752,left,4.3138,left,1.0921,6.0,1.4097,1
67e87c18ffd57c26d71f2412,26.0,Sense1,I got fired from the chocolate factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,10.4088,left,30.9301,left,16.949,5.0,7.4934,0
67e87c18ffd57c26d71f2412,19.0,Joke,The actor fell through the floorboards: he was going through a stage,STAGE,THEATER,PHASE,7.5031,right,13.572,left,1.2623,6.0,1.7977,1
67e87c18ffd57c26d71f2412,17.0,Joke,Secret agents don't sleep because they don't want to give away their covers,COVERS,DUVET,IDENTITY,8.4461,right,1.4788,left,1.2828,5.0,1.6921,1
67e87c18ffd57c26d71f2412,37.0,Sense2,It's hard for leopards to have plain fur as they're always spotted.,SPOTTED,SEEN,PATTERNED,8.6846,right,18.9665,left,1.0668,5.0,1.2408,0
67e87c18ffd57c26d71f2412,14.0,Joke,"I heard he was on a roll, turns out he fell asleep at the bakery.",ROLL,BREAD,SUCCESS,17.2516,left,9.2924,left,7.6427,5.0,4.0734,1
67e87c18ffd57c26d71f2412,22.0,Sense1,The man didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,17.6414,left,3.4235,right,3.9501,3.0,1.8068,1
67e87c18ffd57c26d71f2412,25.0,Sense1,She had a bright mind but never developed it.,DEVELOPED,IMPROVE,FILM,5.7403,left,2.1352,right,2.9641,3.0,2.2419,1
67e87c18ffd57c26d71f2412,32.0,Sense2,"Some people believe the earth is flat, but that's just nuts!",NUTS!,SQUIRREL,CRAZY,36.8606,right,2.2311,right,2.5412,3.0,1.2597,1
67e87c18ffd57c26d71f2412,20.0,Joke,Mac users don't get enough sunlight because they don't have Windows,WINDOWS,COMPUTER,GLASS,6.8445,left,1.4644,left,2.0863,5.0,2.1357,1
67e87c18ffd57c26d71f2412,16.0,Joke,"The restaurant on the moon had great food, but no atmosphere",ATMOSPHERE,LIVELY,OXYGEN,11.439,right,5.2124,left,1.3014,5.0,5.9874,1
67e87c18ffd57c26d71f2412,21.0,Sense1,The man on death row was worried. His days were numbered.,NUMBERED,LIMITED,SEQUENCE,20.7626,left,2.8156,left,17.0697,5.0,4.0226,0
67e87c18ffd57c26d71f2412,33.0,Sense2,"I tried a bigger hammer to fix the painting to the wall, but I couldn't nail it.",NAIL IT,SUCCEED,RUST,6.1074,left,9.7404,left,3.7374,5.0,1.5468,0
67e87c18ffd57c26d71f2412,13.0,Joke,The bank couldn't keep any secrets because it had too many tellers,TELLERS,GOSSIP,CASHIER,4.8131,right,10.203,left,1.1817,6.0,2.2267,1
67e87c18ffd57c26d71f2412,15.0,Joke,"I asked the librarian for books about paranoia. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,11.4878,left,2.7316,left,7.5241,6.0,1.5913,1
67e87c18ffd57c26d71f2412,31.0,Sense2,"I wanted to buy a car with a gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,9.7834,left,24.3327,left,17.4342,5.0,2.6352,0
67e87c18ffd57c26d71f2412,40.0,Sense2,No need to plug in the toy: its battery is charged,BATTERY,ASSAULT,POWERED,14.9072,right,8.9825,right,8.036,3.0,2.6673,1
67e87c18ffd57c26d71f2412,30.0,Sense1,"I had no idea who could have done this, and then it hit me.",IT HIT ME,REALISE,STRIKE,7.8356,left,3.5804,right,6.3969,3.0,2.4578,1
67e87c18ffd57c26d71f2412,11.0,Joke,Cannibals don't eat clowns because they taste funny,FUNNY,WEIRD,LAUGHTER,10.1585,right,4.1628,left,0.8351,6.0,2.4982,1
67e87c18ffd57c26d71f2412,39.0,Sense2,The man had broken his hip in the winter. He had a great fall.,FALL,AUTUMN,SLIP,10.2583,right,6.4114,right,1.3643,3.0,1.4237,1
67e87c18ffd57c26d71f2412,35.0,Sense2,Communists love economic equality because there are no classes,CLASSES,SCHOOL,STATUS,12.7882,right,1.5252,right,1.312,3.0,0.6278,1
67e87c18ffd57c26d71f2412,29.0,Sense1,"I couldn't figure out how to solve the math problem, but then it clicked.",IT CLICKED,INSIGHT,SOUND,12.557,left,2.548,right,6.3356,3.0,1.6205,1
67e87c18ffd57c26d71f2412,18.0,Joke,Why was the belt arrested? For holding up a pair of pants,HOLDING UP,FASTEN,ROB,13.2689,right,3.9961,left,1.1677,6.0,2.5278,1
67e87c18ffd57c26d71f2412,12.0,Joke,"After seeing the salad dressing, the tomato turned red",DRESSING,NAKED,CAESAR,6.027,left,2.1153,left,0.911,6.0,2.2008,1
67e87c18ffd57c26d71f2412,23.0,Sense1,Why did your brother go to jail? Because he was framed,FRAMED,TRAPPED,WOODEN,5.08,left,3.7953,left,3.5456,4.0,7.209,0
67e87c18ffd57c26d71f2412,24.0,Sense1,A mortuary can be thought of as a dead center,DEAD CENTER,COFFIN,MIDDLE,5.8616,left,2.9819,left,4.8734,5.0,2.092,0
67e87c18ffd57c26d71f2412,34.0,Sense2,"I used to vote for the left, I'm all right now.",ALL RIGHT,OK,DIRECTION,4.956,right,9.6085,left,0.87,6.0,2.3739,0
67e87c18ffd57c26d71f2412,28.0,Sense1,"I used to be into chess, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,7.0056,left,1.3107,right,1.8118,2.0,1.888,1
67e87c18ffd57c26d71f2412,38.0,Sense2,"-Did you grind the nutmeg recently?
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,19.9834,right,5.0558,right,7.6033,3.0,1.7014,1
67e87c18ffd57c26d71f2412,27.0,Sense1,She wasn't expecting me because I came unannounced; she looked surprised.,LOOKED,APPEARED,EXPRESSION,9.637,right,4.2661,right,4.0568,3.0,0.8865,1
67e87c18ffd57c26d71f2412,36.0,Sense2,How do you make the bride fast? Take away her food.,FAST,QUICK,HUNGRY,19.111,right,8.1207,left,5.9684,5.0,1.5525,0
67e87c18ffd57c26d71f2412,23.0,Joke,Why did the painting go to jail? Because it was framed,FRAMED,TRAPPED,WOODEN,5.6147,right,18.4134,left,1.8855,6.0,1.9528,1
67e87c18ffd57c26d71f2412,39.0,Sense1,The University Student was happy in the winter. He had a great fall.,FALL,AUTUMN,SLIP,7.8507,left,11.7439,left,3.0222,5.0,1.3766,0
67e87c18ffd57c26d71f2412,36.0,Sense1,How do you make the car fast? Take away the brakes.,FAST,QUICK,HUNGRY,33.6313,left,4.4809,left,3.2007,5.0,2.4189,0
67e87c18ffd57c26d71f2412,24.0,Joke,The graveyard is the dead center of town,DEAD CENTER,COFFIN,MIDDLE,5.887,right,6.4458,left,0.8322,6.0,1.1591,1
67e87c18ffd57c26d71f2412,6.0,Sense2,The problem with some people is that they always take things literally.,TAKE,STOLEN,PERSPECTIVE,7.633,right,8.3522,left,0.5141,6.0,2.5485,0
67e87c18ffd57c26d71f2412,22.0,Joke,The skeleton didn't ask her out. He didn't have the guts,GUTS,COURAGE,ORGANS,5.854,right,2.7498,left,1.2269,7.0,2.4921,1
67e87c18ffd57c26d71f2412,1.0,Sense2,"- Is this safe to eat? 
- Yes, I had it for breakfast",SAFE,BANK,HARMLESS,6.1539,right,2.5661,right,0.9454,3.0,1.3827,1
67e87c18ffd57c26d71f2412,8.0,Sense2,"The foreman told him to go to the mine. He said: ""that's what you pay me for""",MINE,BELONG,QUARRY,12.043,right,2.5328,right,2.1669,3.0,0.6541,1
67e87c18ffd57c26d71f2412,30.0,Joke,"I wondered why the car was getting bigger, and then it hit me.",IT HIT ME,REALISE,STRIKE,7.2187,left,16.7101,left,2.5118,6.0,1.192,1
67e87c18ffd57c26d71f2412,26.0,Joke,I got fired from the calendar factory. All I did was take a day off.,DAY OFF,LEAVE,RIP,12.9625,right,3.1416,left,2.596,6.0,1.998,1
67e87c18ffd57c26d71f2412,2.0,Sense2,The key to a happy life is to stay positive,POSITIVE,STEROIDS,ATTITUDE,4.2648,right,2.1157,right,0.7373,3.0,1.1665,1
67e87c18ffd57c26d71f2412,9.0,Sense2,"I don't like people who take my stuff, for example: airport security.",TAKE,SNATCH,USE,6.6311,left,17.3385,left,3.1321,5.0,3.8743,0
67e87c18ffd57c26d71f2412,38.0,Sense1,"-There is only sea here 
-Well, it was just ground this morning!",GROUND,DIRT,CRUSH,9.8828,left,5.5136,left,2.1792,5.0,4.3625,0
67e87c18ffd57c26d71f2412,35.0,Sense1,The teacher loved the summer because there were no classes,CLASSES,SCHOOL,STATUS,6.476,left,4.0145,right,10.3611,3.0,1.286,1
67e87c18ffd57c26d71f2412,7.0,Sense2,The teacher was fired because she could not control her pupils,PUPILS,STUDENTS,EYES,4.1728,left,1.7613,right,2.8605,3.0,2.2561,1
67e87c18ffd57c26d71f2412,40.0,Sense1,Local man arrested: charged with battery,BATTERY,ASSAULT,POWERED,4.7179,left,12.5947,left,5.0501,5.0,1.2665,0
67e87c18ffd57c26d71f2412,25.0,Joke,She had a photographic memory but never developed it.,DEVELOPED,IMPROVE,FILM,29.0235,left,3.681,right,5.3339,3.0,0.986,0
67e87c18ffd57c26d71f2412,21.0,Joke,The calendar was worried. Its days were numbered.,NUMBERED,LIMITED,SEQUENCE,3.8462,right,3.5745,left,0.9761,6.0,1.1776,1
67e87c18ffd57c26d71f2412,10.0,Sense2,"-Order in the court! 
-I apologise, I will be silent, your Honour. ",ORDER,ASK,JUDGE,11.3404,right,1.4491,right,1.7084,2.0,3.8112,1
67e87c18ffd57c26d71f2412,34.0,Sense1,"I was sick for a long time, I'm all right now.",ALL RIGHT,OK,DIRECTION,6.7206,left,1.3527,right,2.6263,2.0,1.5055,1
67e87c18ffd57c26d71f2412,29.0,Joke,"I couldn't figure out how to use the seatbelt, but then it clicked.",IT CLICKED,INSIGHT,SOUND,6.2664,right,1.57,left,1.2123,6.0,1.5759,1
67e87c18ffd57c26d71f2412,37.0,Sense1,It's hard for people with neon clothes to hide as they're always spotted.,SPOTTED,SEEN,PATTERNED,7.7871,left,1.6167,left,7.3979,6.0,1.4426,0
67e87c18ffd57c26d71f2412,4.0,Sense2,"The oven was ready for the pizza, it was wood fired",FIRED,BURN,UNEMPLOYED,12.7695,left,1.6077,right,4.3011,3.0,1.7309,1
67e87c18ffd57c26d71f2412,31.0,Sense1,"I wanted to learn how to operate the new machine, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,6.462,left,1.7344,right,1.6869,3.0,1.0153,1
67e87c18ffd57c26d71f2412,27.0,Joke,I told her that she was drawing her eyebrows too high; she looked surprised,LOOKED,APPEARED,EXPRESSION,7.5777,left,1.2334,left,3.1367,5.0,1.5367,1
67e87c18ffd57c26d71f2412,28.0,Joke,"I used to be a banker, but I lost interest",INTEREST,ENTHUSIASM,EARNINGS,2.9167,left,7.331,left,1.2804,6.0,1.666,1
67e87c18ffd57c26d71f2412,3.0,Sense2,Two cellphones were tested. The reception was fantastic,RECEPTION,SIGNAL,PARTY,2.8887,left,7.4184,right,3.9404,3.0,1.8493,1
67e87c18ffd57c26d71f2412,33.0,Sense1,I tried to sing a very difficult song but I couldn't nail it.,NAIL IT,SUCCEED,RUST,6.9786,left,1.2326,right,3.5692,3.0,1.7702,1
67e87c18ffd57c26d71f2412,5.0,Sense2,Two soldiers in a tank. One says: How do you drive this thing?,TANK,WAR,WATER,4.4948,left,1.9987,right,1.8057,3.0,0.6547,1
67e87c18ffd57c26d71f2412,32.0,Sense1,"I thought I'd have cashews and almonds in my balanced meal, but that's just nuts",NUTS!,SQUIRREL,CRAZY,8.4206,right,7.4163,left,6.3363,5.0,1.1699,0
67e87c18ffd57c26d71f2412,31.0,Joke,"I wanted to learn to use the gear stick, but I couldn't find a manual",MANUAL,HANDBOOK,TRANSMISSION,23.7164,left,26.4491,left,2.9056,5.0,0.9911,1
67e87c18ffd57c26d71f2412,9.0,Sense1,"I don't like people who take drugs, for example: cocaine addicts",TAKE,SNATCH,USE,4.5263,right,0.8392,left,0.9491,4.0,3.474,0
67e87c18ffd57c26d71f2412,12.0,Sense2,"After seeing the woman dressing, the man turned red",DRESSING,NAKED,CAESAR,4.1444,left,1.0929,right,0.9508,3.0,1.0498,1
67e87c18ffd57c26d71f2412,2.0,Sense1,Sometimes in sports anti-doping tests are positive,POSITIVE,STEROIDS,ATTITUDE,18.2847,left,17.383,right,1.0173,3.0,0.8376,1
67e87c18ffd57c26d71f2412,36.0,Joke,How do you make the turtle fast? Take away its food.,FAST,QUICK,HUNGRY,8.5751,left,31.8407,left,2.8478,6.0,1.2093,1
67e87c18ffd57c26d71f2412,14.0,Sense2,"I heard he wanted a roll for lunch, I went to the bakery",ROLL,BREAD,SUCCESS,3.5242,left,1.4924,right,1.1375,3.0,0.8004,1
67e87c18ffd57c26d71f2412,18.0,Sense2,Why was the convict arrested? For holding up a bank,HOLDING UP,FASTEN,ROB,6.2019,right,0.9669,right,0.966,2.0,1.0256,1
67e87c18ffd57c26d71f2412,10.0,Sense1,"-Order in the cafeteria 
-Ham and cheese on rye, please. ",ORDER,ASK,JUDGE,4.7965,left,0.8003,right,3.577,2.0,0.9938,1
67e87c18ffd57c26d71f2412,15.0,Sense2,"I asked the librarian for books about cooking. She whispered, ""They're right behind you!""",RIGHT BEHIND YOU,DANGER,LOCATION,5.0296,right,0.985,right,0.9078,2.0,1.3826,1
67e87c18ffd57c26d71f2412,17.0,Sense2,Secret agents don't date because they don't want to give away their covers,COVERS,DUVET,IDENTITY,5.8437,right,1.1016,right,1.8948,2.0,1.7864,1
